snr,psf_ratio,elongation,compactness,sharpness,n_comparison_stars,candidate_score,plate_quality_GOOD,plate_quality_MODERATE,plate_low_snr_frac,plate_snr_std,plate_elongation_mean,plate_n_high_snr,red_fits_snr,red_fits_fwhm,red_ellipticity,red_sharpness_2nd,red_n_connected_px,red_aperture_flux,red_dist_to_edge_px,red_symmetry_score,red_gradient_magnitude,red_near_bright_star,label
20.245227892459912,0.5773502691896258,1.6133849981045254,0.2617993877991494,0.2499046456632847,20.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
19.22926075009237,0.4721359549995794,1.5192187410424265,0.1218346181447565,0.2453134153485647,20.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
24.10113083605757,1.224744871391589,1.6165747423497134,0.1442420869416801,0.0530877895112238,0.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,12.481330982178147,4.222008245644752,0.030833480628089882,1405.4219734188373,28.0,35214.0,260.0,0.29197554301575057,11990.050946962912,0.0,1
47.55561033513859,1.0606601717798212,1.4608334945793338,0.1111982625924365,0.0238823827592119,20.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
11.949671364896284,0.75,2.127321730345243,0.1036289243371633,0.1179950565257911,20.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
13.047007589676186,0.75,6.549644844542994,0.4417864669110646,0.2281553398058252,20.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
21.87615461502049,0.9282032302755092,1.2393278361485245,0.5890486225480862,0.1863370034125298,0.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,7.745850700170746,2.256758334191025,0.2276470011377737,447.8635687734291,6.0,23513.0,265.0,0.34742112909921163,6547.483822549487,0.0,1
13.257569283662209,0.8660254037844387,1.394118800904487,0.1304467537822751,0.1852746993633577,20.0,55.0,0.0,1.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
39.48424440174298,0.8660254037844387,4.0778887229133245,0.5026548245743669,0.1996922693059425,20.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
5.262021733054636,0.75,1.4744336118289132,0.2199114857512855,0.201412429378531,20.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,10.626987183064694,3.742410318509555,0.19682298170107915,1473.2943444617179,20.0,49342.5,258.0,0.30984965542943943,18783.475683573775,0.0,1
